<http://rdf.freebase.com/ns/m.08xvpn>,16
<http://rdf.freebase.com/ns/m.03prz_>,17
<http://rdf.freebase.com/ns/m.02rfw0>,43
<http://rdf.freebase.com/ns/m.07cyl>,56
<http://rdf.freebase.com/ns/m.0h1x5f>,28
<http://rdf.freebase.com/ns/m.02tgd2>,16
<http://rdf.freebase.com/ns/m.0gpx6>,58
<http://rdf.freebase.com/ns/m.02wtp6>,40
<http://rdf.freebase.com/ns/m.048yth>,16
<http://rdf.freebase.com/ns/m.0294mx>,19
<http://rdf.freebase.com/ns/m.07cn20>,31
<http://rdf.freebase.com/ns/m.01s7gq>,18
<http://rdf.freebase.com/ns/m.0c0zq>,45
<http://rdf.freebase.com/ns/m.07twy6>,18
<http://rdf.freebase.com/ns/m.04nq52>,22
<http://rdf.freebase.com/ns/m.063_j5>,18
<http://rdf.freebase.com/ns/m.0f4_l>,56
<http://rdf.freebase.com/ns/m.02fqxm>,32
<http://rdf.freebase.com/ns/m.0645k5>,66
<http://rdf.freebase.com/ns/m.09sr0>,16
<http://rdf.freebase.com/ns/m.0kv4xn>,16
<http://rdf.freebase.com/ns/m.0194zl>,17
<http://rdf.freebase.com/ns/m.06823p>,22
<http://rdf.freebase.com/ns/m.049mql>,17
<http://rdf.freebase.com/ns/m.047p7fr>,37
<http://rdf.freebase.com/ns/m.02phv5s>,17
<http://rdf.freebase.com/ns/m.02hhk2>,19
<http://rdf.freebase.com/ns/m.0405t4>,17
<http://rdf.freebase.com/ns/m.02b6n9>,15
<http://rdf.freebase.com/ns/m.02wy2mt>,15
<http://rdf.freebase.com/ns/m.024xxj>,40
<http://rdf.freebase.com/ns/m.0571m>,54
<http://rdf.freebase.com/ns/m.0564js>,19
<http://rdf.freebase.com/ns/m.04v8x9>,18
<http://rdf.freebase.com/ns/m.0170xl>,19
<http://rdf.freebase.com/ns/m.06kg0c>,17
<http://rdf.freebase.com/ns/m.09v4ff>,18
<http://rdf.freebase.com/ns/m.095zlp>,53
<http://rdf.freebase.com/ns/m.07qg8v>,17
<http://rdf.freebase.com/ns/m.0gd92>,16
<http://rdf.freebase.com/ns/m.04f_y7>,16
<http://rdf.freebase.com/ns/m.015t5q>,17
<http://rdf.freebase.com/ns/m.080dh92>,16
<http://rdf.freebase.com/ns/m.0286vp>,21
<http://rdf.freebase.com/ns/m.03gt4x8>,21
<http://rdf.freebase.com/ns/m.0bj25>,18
<http://rdf.freebase.com/ns/m.06kl78>,18
<http://rdf.freebase.com/ns/m.043nc32>,40
<http://rdf.freebase.com/ns/m.02vq2qn>,33
<http://rdf.freebase.com/ns/m.02qr69m>,27
<http://rdf.freebase.com/ns/m.02mpyh>,22
<http://rdf.freebase.com/ns/m.0804nt>,15
<http://rdf.freebase.com/ns/m.02vnmc9>,20
<http://rdf.freebase.com/ns/m.07t_82>,19
<http://rdf.freebase.com/ns/m.02d413>,39
<http://rdf.freebase.com/ns/m.0198b6>,48
<http://rdf.freebase.com/ns/m.07klvh>,17
<http://rdf.freebase.com/ns/m.02wccty>,15
<http://rdf.freebase.com/ns/m.0kv4sg>,17
<http://rdf.freebase.com/ns/m.01srq2>,17
<http://rdf.freebase.com/ns/m.0kv7qx>,15
<http://rdf.freebase.com/ns/m.04mzf8>,15
<http://rdf.freebase.com/ns/m.01d1_s>,45
<http://rdf.freebase.com/ns/m.06zt03h>,19
<http://rdf.freebase.com/ns/m.0p_sc>,17
<http://rdf.freebase.com/ns/m.092vkg>,18
<http://rdf.freebase.com/ns/m.021y7yw>,15
<http://rdf.freebase.com/ns/m.04ydqz4>,19
<http://rdf.freebase.com/ns/m.04xg2f>,16
<http://rdf.freebase.com/ns/m.05s4k0>,15
<http://rdf.freebase.com/ns/m.02mnh3>,17
<http://rdf.freebase.com/ns/type.type>,35
<http://rdf.freebase.com/ns/m.03q8xj>,51
<http://rdf.freebase.com/ns/m.0cq23kb>,19
<http://rdf.freebase.com/ns/m.01xprbv>,16
<http://rdf.freebase.com/ns/base.karlovyvaryinternationalfilmfestival.topic>,322
<http://rdf.freebase.com/ns/m.0cj16>,319
<http://rdf.freebase.com/ns/m.03bxz7>,209
<http://rdf.freebase.com/ns/base.cannes.topic>,361
<http://rdf.freebase.com/ns/m.0cq22b3>,631
<http://rdf.freebase.com/ns/m.0cq22j9>,264
<http://rdf.freebase.com/ns/m.0fg401>,15
<http://rdf.freebase.com/ns/m.065ft1>,17
<http://rdf.freebase.com/ns/m.026r6kk>,17
<http://rdf.freebase.com/ns/m.0blpg>,16
<http://rdf.freebase.com/ns/m.04j2x0x>,17
<http://rdf.freebase.com/ns/m.08mddb>,15
<http://rdf.freebase.com/ns/m.0fnhgb>,16
<http://rdf.freebase.com/ns/m.07tp08>,15
<http://rdf.freebase.com/ns/g.122090v2>,16
<http://rdf.freebase.com/ns/m.0m313>,48
<http://rdf.freebase.com/ns/m.0crvhs2>,16
<http://rdf.freebase.com/ns/m.0h3_8v>,19
<http://rdf.freebase.com/ns/m.09sgkv>,16
<http://rdf.freebase.com/ns/m.02pyy38>,15
<http://rdf.freebase.com/ns/m.0sxlb>,23
<http://rdf.freebase.com/ns/m.0272hhx>,15
<http://rdf.freebase.com/ns/m.0crtgtb>,15
<http://rdf.freebase.com/ns/m.03yn2kn>,15
<http://rdf.freebase.com/ns/m.07kdsgf>,20
<http://rdf.freebase.com/ns/m.0crv7b2>,16
<http://rdf.freebase.com/ns/m.0gwzxc>,19
<http://rdf.freebase.com/ns/m.05sbv3>,15
<http://rdf.freebase.com/ns/m.03wmd4>,15
<http://rdf.freebase.com/ns/m.027379_>,17
<http://rdf.freebase.com/ns/m.0gtmqf>,17
<http://rdf.freebase.com/ns/m.0830vk>,29
<http://rdf.freebase.com/ns/m.06ylpw>,18
<http://rdf.freebase.com/ns/m.05v38p>,47
<http://rdf.freebase.com/ns/m.07l514p>,17
<http://rdf.freebase.com/ns/m.04j0ylx>,16
<http://rdf.freebase.com/ns/m.053p6lm>,15
<http://rdf.freebase.com/ns/m.03ck82d>,15
<http://rdf.freebase.com/ns/m.0bpx1k>,16
<http://rdf.freebase.com/ns/m.0f3kpd>,15
<http://rdf.freebase.com/ns/m.0crs6cg>,15
<http://rdf.freebase.com/ns/m.0czd7w>,17
<http://rdf.freebase.com/ns/m.0bmfdbk>,16
<http://rdf.freebase.com/ns/m.02rgj5h>,36
<http://rdf.freebase.com/ns/m.07pfx4>,16
<http://rdf.freebase.com/ns/m.04j1q3k>,17
<http://rdf.freebase.com/ns/m.0dj_dz>,21
<http://rdf.freebase.com/ns/m.05v5zdb>,17
<http://rdf.freebase.com/ns/m.0b_zncd>,16
<http://rdf.freebase.com/ns/m.01pgnr>,17
<http://rdf.freebase.com/ns/m.05f7_gg>,15
<http://rdf.freebase.com/ns/m.0cs2m0k>,18
<http://rdf.freebase.com/ns/m.0gxfz>,15
<http://rdf.freebase.com/ns/m.01bjf8>,15
<http://rdf.freebase.com/ns/m.0crw5t6>,17
<http://rdf.freebase.com/ns/m.06qdr4>,16
<http://rdf.freebase.com/ns/m.05dptj>,18
<http://rdf.freebase.com/ns/m.02w8s5v>,17
<http://rdf.freebase.com/ns/m.07v4yfh>,19
<http://rdf.freebase.com/ns/m.04tm9x4>,17
<http://rdf.freebase.com/ns/m.04j2t3y>,19
<http://rdf.freebase.com/ns/m.0fzm0g>,17
<http://rdf.freebase.com/ns/m.027dsyj>,17
<http://rdf.freebase.com/ns/m.0272_vz>,15
<http://rdf.freebase.com/ns/m.07kch1b>,27
<http://rdf.freebase.com/ns/m.026mv92>,23
<http://rdf.freebase.com/ns/m.07l50x8>,15
<http://rdf.freebase.com/ns/m.073424>,16
<http://rdf.freebase.com/ns/m.0ckbnz>,19
<http://rdf.freebase.com/ns/m.03bzyn4>,28
<http://rdf.freebase.com/ns/m.04j1mxd>,15
<http://rdf.freebase.com/ns/m.0sxns>,16
<http://rdf.freebase.com/ns/m.0drg_v>,16
<http://rdf.freebase.com/ns/m.04359d>,15
<http://rdf.freebase.com/ns/m.0kv5xw>,15
<http://rdf.freebase.com/ns/m.047cfp9>,17
<http://rdf.freebase.com/ns/m.04061jn>,17
<http://rdf.freebase.com/ns/m.0h4p_9>,16
<http://rdf.freebase.com/ns/m.066fb9>,18
<http://rdf.freebase.com/ns/m.0bmh28z>,18
<http://rdf.freebase.com/ns/m.087_rl>,17
<http://rdf.freebase.com/ns/m.0kvg2x>,19
<http://rdf.freebase.com/ns/m.09k5mcn>,15
<http://rdf.freebase.com/ns/m.06ctpy>,23
<http://rdf.freebase.com/ns/m.04x3vd>,42
<http://rdf.freebase.com/ns/m.075sbp>,15
<http://rdf.freebase.com/ns/m.0kv2b3>,20
<http://rdf.freebase.com/ns/m.03r2rh>,18
<http://rdf.freebase.com/ns/m.04cx_nq>,15
<http://rdf.freebase.com/ns/m.02z0b01>,19
<http://rdf.freebase.com/ns/m.051xtyc>,39
<http://rdf.freebase.com/ns/m.0jyx6>,15
<http://rdf.freebase.com/ns/m.0crzmw2>,17
<http://rdf.freebase.com/ns/m.0crrmbt>,18
<http://rdf.freebase.com/ns/m.0crxv3n>,17
<http://rdf.freebase.com/ns/m.0dttbf>,17
<http://rdf.freebase.com/ns/m.082zg>,28
<http://rdf.freebase.com/ns/m.0db_xm>,15
<http://rdf.freebase.com/ns/m.0g9wv5>,15
<http://rdf.freebase.com/ns/m.05h3_yv>,17
<http://rdf.freebase.com/ns/media_common.netflix_genre>,162
<http://rdf.freebase.com/ns/m.0dbshy>,16
<http://rdf.freebase.com/ns/m.09v3_t_>,17
<http://rdf.freebase.com/ns/m.0b61m_>,15
<http://rdf.freebase.com/ns/m.04j23p4>,17
<http://rdf.freebase.com/ns/m.014l6_>,25
<http://rdf.freebase.com/ns/m.0g9prrz>,15
<http://rdf.freebase.com/ns/m.02thgf>,30
<http://rdf.freebase.com/ns/m.02z3r8t>,34
<http://rdf.freebase.com/ns/m.02rgzpz>,20
<http://rdf.freebase.com/ns/m.03ymw7>,17
<http://rdf.freebase.com/ns/m.04xmjx>,17
<http://rdf.freebase.com/ns/m.05702n>,58
<http://rdf.freebase.com/ns/m.0c296>,22
<http://rdf.freebase.com/ns/m.05vxdh>,40
<http://rdf.freebase.com/ns/m.04j0rs8>,17
<http://rdf.freebase.com/ns/m.07xyb5v>,17
<http://rdf.freebase.com/ns/m.04n6w97>,17
<http://rdf.freebase.com/ns/m.03hj5wg>,15
<http://rdf.freebase.com/ns/m.0crv7dl>,18
<http://rdf.freebase.com/ns/m.0crt6tz>,15
<http://rdf.freebase.com/ns/m.076819>,15
<http://rdf.freebase.com/ns/m.07799g>,15
<http://rdf.freebase.com/ns/m.0crsdvt>,17
<http://rdf.freebase.com/ns/m.04j1j00>,17
<http://rdf.freebase.com/ns/m.07qqn7>,18
<http://rdf.freebase.com/ns/m.082z1_>,22
<http://rdf.freebase.com/ns/m.080hvtz>,16
<http://rdf.freebase.com/ns/m.09sgjs>,16
<http://rdf.freebase.com/ns/m.0crrg2d>,15
<http://rdf.freebase.com/ns/m.03dppq>,16
<http://rdf.freebase.com/ns/m.04swh0>,15
<http://rdf.freebase.com/ns/m.06_x996>,35
<http://rdf.freebase.com/ns/m.03bzjpm>,23
<http://rdf.freebase.com/ns/m.0262z6>,15
<http://rdf.freebase.com/ns/m.02f6g5>,26
<http://rdf.freebase.com/ns/m.03cb8xc>,17
<http://rdf.freebase.com/ns/m.05p4dzb>,19
<http://rdf.freebase.com/ns/m.02x0fs9>,31
<http://rdf.freebase.com/ns/m.04j2mtb>,15
<http://rdf.freebase.com/ns/m.03mc2bj>,18
<http://rdf.freebase.com/ns/m.0978_l>,16
<http://rdf.freebase.com/ns/m.0421v9q>,23
<http://rdf.freebase.com/ns/m.06y5dn>,15
<http://rdf.freebase.com/ns/m.0279pk8>,16
<http://rdf.freebase.com/ns/m.09zqc0>,19
<http://rdf.freebase.com/ns/m.04j2kq_>,18
<http://rdf.freebase.com/ns/m.057yjg>,28
<http://rdf.freebase.com/ns/m.03c5cgj>,26
<http://rdf.freebase.com/ns/m.04b2qn>,47
<http://rdf.freebase.com/ns/m.04zy7b4>,17
<http://rdf.freebase.com/ns/m.0h68cr7>,17
<http://rdf.freebase.com/ns/m.02pgy4b>,18
<http://rdf.freebase.com/ns/g.121qmyj0>,17
<http://rdf.freebase.com/ns/m.07zkn7g>,16
<http://rdf.freebase.com/ns/m.0b6jyc>,17
<http://rdf.freebase.com/ns/m.0fm1kr>,20
<http://rdf.freebase.com/ns/m.0br3fh>,39
<http://rdf.freebase.com/ns/m.0322yj>,33
<http://rdf.freebase.com/ns/m.0crrlx4>,16
<http://rdf.freebase.com/ns/m.04nm0b0>,18
<http://rdf.freebase.com/ns/m.05345qj>,34
<http://rdf.freebase.com/ns/m.03258s>,16
<http://rdf.freebase.com/ns/m.09kgvhn>,16
<http://rdf.freebase.com/ns/m.0jq9t>,15
<http://rdf.freebase.com/ns/m.04c11j>,31
<http://rdf.freebase.com/ns/m.02w965t>,15
<http://rdf.freebase.com/ns/m.01j3xp>,19
<http://rdf.freebase.com/ns/m.02pykyr>,17
<http://rdf.freebase.com/ns/m.02rl1yn>,15
<http://rdf.freebase.com/ns/m.0crxk41>,15
<http://rdf.freebase.com/ns/m.02c6_9>,15
<http://rdf.freebase.com/ns/m.02qpt1w>,29
<http://rdf.freebase.com/ns/m.0277htq>,26
<http://rdf.freebase.com/ns/m.04zz1k4>,16
<http://rdf.freebase.com/ns/m.07l4z_9>,15
<http://rdf.freebase.com/ns/m.0crvnjd>,15
<http://rdf.freebase.com/ns/m.02mt51>,63
<http://rdf.freebase.com/ns/m.03cyslc>,17
<http://rdf.freebase.com/ns/m.0f12wpj>,19
<http://rdf.freebase.com/ns/m.0bwfw2_>,22
<http://rdf.freebase.com/ns/m.04jbh30>,20
<http://rdf.freebase.com/ns/m.07schc>,16
<http://rdf.freebase.com/ns/m.04t449>,17
<http://rdf.freebase.com/ns/m.04cw79>,15
<http://rdf.freebase.com/ns/m.0crxl35>,20
<http://rdf.freebase.com/ns/m.0k419>,37
<http://rdf.freebase.com/ns/m.0c34fy>,18
<http://rdf.freebase.com/ns/m.04j088m>,20
<http://rdf.freebase.com/ns/m.04j0gnq>,15
<http://rdf.freebase.com/ns/m.0c47kl>,24
<http://rdf.freebase.com/ns/m.0gyv0b4>,19
<http://rdf.freebase.com/ns/m.02nvtps>,25
<http://rdf.freebase.com/ns/m.01rxyb>,37
<http://rdf.freebase.com/ns/m.0hfzr>,65
<http://rdf.freebase.com/ns/m.030_1_>,16
<http://rdf.freebase.com/ns/m.0gw5w7n>,229
<http://rdf.freebase.com/ns/m.082gq>,184
<http://rdf.freebase.com/ns/m.0cq22rn>,227
<http://rdf.freebase.com/ns/m.064_8sq>,289
<http://rdf.freebase.com/ns/m.0cq22w6>,279
<http://rdf.freebase.com/ns/m.017fp>,18
<http://rdf.freebase.com/ns/award.ranked_item>,938
<http://rdf.freebase.com/ns/base.worldwartwo.topic>,69
<http://rdf.freebase.com/ns/base.greatfilms.ranked_item>,381
<http://rdf.freebase.com/ns/m.04xvlr>,553
<http://rdf.freebase.com/ns/m.016tw3>,142
<http://rdf.freebase.com/ns/m.0gw5m_2>,134
<http://rdf.freebase.com/ns/m.0cq22n0>,265
<http://rdf.freebase.com/ns/user.robert.ranked_lists.ranked_list_item>,101
<http://rdf.freebase.com/ns/base.academyawards.topic>,368
<http://rdf.freebase.com/ns/user.robert.ranked_lists.topic>,101
<http://rdf.freebase.com/ns/base.greatfilms.topic>,427
<http://rdf.freebase.com/ns/m.0gw5t6s>,294
<http://rdf.freebase.com/ns/m.02p0szs>,110
<http://rdf.freebase.com/ns/base.movies1001.topic>,456
<http://rdf.freebase.com/ns/m.0cq22fy>,436
<http://rdf.freebase.com/ns/m.0ch4_xx>,23
<http://rdf.freebase.com/ns/m.0d05w3>,226
<http://rdf.freebase.com/ns/m.0czyxs>,52
<http://rdf.freebase.com/ns/m.080h2>,17
<http://rdf.freebase.com/ns/base.thefuture.topic>,92
<http://rdf.freebase.com/ns/base.parody.parodied_subject>,52
<http://rdf.freebase.com/ns/m.086k8>,176
<http://rdf.freebase.com/ns/m.0gw5r71>,105
<http://rdf.freebase.com/ns/m.06n90>,344
<http://rdf.freebase.com/ns/m.0cq239h>,108
<http://rdf.freebase.com/ns/m.0gw5tfx>,246
<http://rdf.freebase.com/ns/m.060__y>,263
<http://rdf.freebase.com/ns/m.05qd_>,137
<http://rdf.freebase.com/ns/base.newyorkcity.topic>,238
<http://rdf.freebase.com/ns/m.0cq22f9>,345
<http://rdf.freebase.com/ns/m.0kprdf>,248
<http://rdf.freebase.com/ns/m.087ksg>,22
<http://rdf.freebase.com/ns/m.08ngsc>,15
<http://rdf.freebase.com/ns/m.05grhc>,23
<http://rdf.freebase.com/ns/m.0fs9vc>,21
<http://rdf.freebase.com/ns/m.034v28>,16
<http://rdf.freebase.com/ns/m.04hwbq>,70
<http://rdf.freebase.com/ns/m.02k4tj>,15
<http://rdf.freebase.com/ns/m.027c4ps>,16
<http://rdf.freebase.com/ns/m.01h0t5>,17
<http://rdf.freebase.com/ns/m.06fcqj>,26
<http://rdf.freebase.com/ns/m.08jc0x>,16
<http://rdf.freebase.com/ns/m.02qrdfy>,21
<http://rdf.freebase.com/ns/m.05k1rz>,18
<http://rdf.freebase.com/ns/m.0455gj>,18
<http://rdf.freebase.com/ns/m.07gp58>,17
<http://rdf.freebase.com/ns/m.03q0r1>,70
<http://rdf.freebase.com/ns/m.0ccd3x>,18
<http://rdf.freebase.com/ns/m.06np3s>,18
<http://rdf.freebase.com/ns/m.05wp1p>,23
<http://rdf.freebase.com/ns/m.01smnw>,20
<http://rdf.freebase.com/ns/m.0_7w6>,30
<http://rdf.freebase.com/ns/m.063lqf>,16
<http://rdf.freebase.com/ns/m.023p7l>,24
<http://rdf.freebase.com/ns/m.0c640x>,25
<http://rdf.freebase.com/ns/m.083skw>,20
<http://rdf.freebase.com/ns/m.02bj22>,24
<http://rdf.freebase.com/ns/m.04xg4z>,19
<http://rdf.freebase.com/ns/m.0g1kbx>,15
<http://rdf.freebase.com/ns/m.01cm8w>,18
<http://rdf.freebase.com/ns/m.051s4m>,16
<http://rdf.freebase.com/ns/m.03z9g0>,16
<http://rdf.freebase.com/ns/m.01_4fw>,16
<http://rdf.freebase.com/ns/m.02c7k4>,61
<http://rdf.freebase.com/ns/m.05sw5b>,19
<http://rdf.freebase.com/ns/m.03kx49>,18
<http://rdf.freebase.com/ns/m.04g2tdb>,15
<http://rdf.freebase.com/ns/m.01_4h2>,20
<http://rdf.freebase.com/ns/m.03m5vcv>,19
<http://rdf.freebase.com/ns/m.0grkhm>,15
<http://rdf.freebase.com/ns/m.04f2h9q>,16
<http://rdf.freebase.com/ns/m.0dqg_9>,25
<http://rdf.freebase.com/ns/m.01fx16>,17
<http://rdf.freebase.com/ns/m.05r3nm>,17
<http://rdf.freebase.com/ns/m.027s39y>,70
<http://rdf.freebase.com/ns/m.0c5dst>,17
<http://rdf.freebase.com/ns/m.026rh61>,16
<http://rdf.freebase.com/ns/m.064kpwn>,18
<http://rdf.freebase.com/ns/m.0p9pl>,20
<http://rdf.freebase.com/ns/m.063zzkb>,20
<http://rdf.freebase.com/ns/m.02r5m4r>,15
<http://rdf.freebase.com/ns/m.01xdxy>,80
<http://rdf.freebase.com/ns/m.09s91g>,23
<http://rdf.freebase.com/ns/m.0h4mkc>,23
<http://rdf.freebase.com/ns/m.01_1pv>,29
<http://rdf.freebase.com/ns/m.018gq3>,22
<http://rdf.freebase.com/ns/m.0d1yns>,17
<http://rdf.freebase.com/ns/m.065qhp>,17
<http://rdf.freebase.com/ns/m.01sq_q>,17
<http://rdf.freebase.com/ns/m.0n9qk>,18
<http://rdf.freebase.com/ns/m.0kcn7>,28
<http://rdf.freebase.com/ns/m.012h32>,16
<http://rdf.freebase.com/ns/m.0bxzfhb>,15
<http://rdf.freebase.com/ns/m.075pz1>,16
<http://rdf.freebase.com/ns/m.0175k8>,28
<http://rdf.freebase.com/ns/m.04g73n>,24
<http://rdf.freebase.com/ns/m.0gf2n3>,16
<http://rdf.freebase.com/ns/m.08ct6>,47
<http://rdf.freebase.com/ns/m.05351g>,17
<http://rdf.freebase.com/ns/m.03by30b>,17
<http://rdf.freebase.com/ns/m.0czdnn5>,18
<http://rdf.freebase.com/ns/m.01jrbb>,83
<http://rdf.freebase.com/ns/m.04j1zjw>,21
<http://rdf.freebase.com/ns/m.02q3fdr>,77
<http://rdf.freebase.com/ns/m.02x3lt7>,18
<http://rdf.freebase.com/ns/m.0dxt12>,16
<http://rdf.freebase.com/ns/m.03x7hd>,75
<http://rdf.freebase.com/ns/m.0dh_gg>,18
<http://rdf.freebase.com/ns/m.01q3wp>,16
<http://rdf.freebase.com/ns/m.01z0q8>,16
<http://rdf.freebase.com/ns/m.01sp60>,18
<http://rdf.freebase.com/ns/m.08cf_q>,16
<http://rdf.freebase.com/ns/m.0fgrm>,55
<http://rdf.freebase.com/ns/m.01ry_x>,29
<http://rdf.freebase.com/ns/m.02qk_8>,43
<http://rdf.freebase.com/ns/m.043jq_j>,15
<http://rdf.freebase.com/ns/m.031bd0>,19
<http://rdf.freebase.com/ns/m.053bd6>,17
<http://rdf.freebase.com/ns/m.04954r>,15
<http://rdf.freebase.com/ns/m.0gldy>,18
<http://rdf.freebase.com/ns/m.07q1m>,18
<http://rdf.freebase.com/ns/m.0crrnc0>,15
<http://rdf.freebase.com/ns/m.0gk7ll>,18
<http://rdf.freebase.com/ns/m.02rfd__>,15
<http://rdf.freebase.com/ns/m.0crslrs>,16
<http://rdf.freebase.com/ns/m.045xzm>,19
<http://rdf.freebase.com/ns/m.0fk25m>,19
<http://rdf.freebase.com/ns/m.035zkg>,16
<http://rdf.freebase.com/ns/m.055crg>,20
<http://rdf.freebase.com/ns/m.02qtv2>,18
<http://rdf.freebase.com/ns/m.02r8nhw>,15
<http://rdf.freebase.com/ns/m.03wh1s>,18
<http://rdf.freebase.com/ns/m.095vy6>,15
<http://rdf.freebase.com/ns/m.030001>,16
<http://rdf.freebase.com/ns/m.09x1j7>,16
<http://rdf.freebase.com/ns/m.0clc0j>,19
<http://rdf.freebase.com/ns/m.02k7v1>,15
<http://rdf.freebase.com/ns/m.019kyn>,30
<http://rdf.freebase.com/ns/m.0b8l01>,18
<http://rdf.freebase.com/ns/m.045pfm>,20
<http://rdf.freebase.com/ns/m.04p__8w>,18
<http://rdf.freebase.com/ns/m.0gylvm>,16
<http://rdf.freebase.com/ns/m.09w6br>,21
<http://rdf.freebase.com/ns/m.088lv8>,19
<http://rdf.freebase.com/ns/m.0cc8jng>,16
<http://rdf.freebase.com/ns/m.047rpl0>,17
<http://rdf.freebase.com/ns/m.05grgm>,17
<http://rdf.freebase.com/ns/m.01pvxl>,21
<http://rdf.freebase.com/ns/m.054rdz>,17
<http://rdf.freebase.com/ns/m.0cq7tx>,54
<http://rdf.freebase.com/ns/m.02pynz>,21
<http://rdf.freebase.com/ns/m.09ycwt>,16
<http://rdf.freebase.com/ns/m.0b51yw>,16
<http://rdf.freebase.com/ns/m.07bzz7>,15
<http://rdf.freebase.com/ns/m.0fmhrt>,15
<http://rdf.freebase.com/ns/m.06c805>,22
<http://rdf.freebase.com/ns/m.09zf_q>,18
<http://rdf.freebase.com/ns/m.05hlpv>,15
<http://rdf.freebase.com/ns/m.07_hnd>,15
<http://rdf.freebase.com/ns/m.0bk2pk>,16
<http://rdf.freebase.com/ns/m.052g0w>,18
<http://rdf.freebase.com/ns/m.0bwkv7f>,16
<http://rdf.freebase.com/ns/m.0534ym>,18
<http://rdf.freebase.com/ns/m.012qf4>,18
<http://rdf.freebase.com/ns/m.04j163j>,15
<http://rdf.freebase.com/ns/m.08ww44>,17
<http://rdf.freebase.com/ns/m.0fm462>,15
<http://rdf.freebase.com/ns/m.04j32nl>,16
<http://rdf.freebase.com/ns/m.014d_k>,20
<http://rdf.freebase.com/ns/m.027tdtt>,15
<http://rdf.freebase.com/ns/m.0kv9wh>,17
<http://rdf.freebase.com/ns/m.056rwf>,23
<http://rdf.freebase.com/ns/m.01xv4x>,23
<http://rdf.freebase.com/ns/m.0m63c>,77
<http://rdf.freebase.com/ns/m.09_gvh>,15
<http://rdf.freebase.com/ns/m.0cfdsq>,21
<http://rdf.freebase.com/ns/m.017kz7>,20
<http://rdf.freebase.com/ns/m.0b71tl>,18
<http://rdf.freebase.com/ns/m.0b6g0fb>,16
<http://rdf.freebase.com/ns/m.0cq86w>,19
<http://rdf.freebase.com/ns/m.0cvf78>,19
<http://rdf.freebase.com/ns/m.07k9qhm>,15
<http://rdf.freebase.com/ns/m.072vqm>,15
<http://rdf.freebase.com/ns/m.0241y7>,22
<http://rdf.freebase.com/ns/m.0jnwx>,27
<http://rdf.freebase.com/ns/m.0bk2ql>,18
<http://rdf.freebase.com/ns/m.039zft>,28
<http://rdf.freebase.com/ns/m.0d1_kl>,19
<http://rdf.freebase.com/ns/m.04q4fh>,17
<http://rdf.freebase.com/ns/m.048r1l>,28
<http://rdf.freebase.com/ns/m.05sxr_>,54
<http://rdf.freebase.com/ns/m.0c2ty5>,15
<http://rdf.freebase.com/ns/m.05f7xf>,19
<http://rdf.freebase.com/ns/m.09f38n>,19
<http://rdf.freebase.com/ns/m.011ydl>,23
<http://rdf.freebase.com/ns/m.059k85>,18
<http://rdf.freebase.com/ns/m.03wh35>,27
<http://rdf.freebase.com/ns/m.02gs6r>,22
<http://rdf.freebase.com/ns/m.01qfv3>,15
<http://rdf.freebase.com/ns/m.0jqtz>,32
<http://rdf.freebase.com/ns/m.0dyb1>,99
<http://rdf.freebase.com/ns/m.052s3bq>,15
<http://rdf.freebase.com/ns/m.0407yj_>,18
<http://rdf.freebase.com/ns/m.04l7z_>,15
<http://rdf.freebase.com/ns/m.092g22>,19
<http://rdf.freebase.com/ns/m.036p6v>,43
<http://rdf.freebase.com/ns/m.0d7vdj>,17
<http://rdf.freebase.com/ns/m.01608r>,16
<http://rdf.freebase.com/ns/m.0k4d7>,77
<http://rdf.freebase.com/ns/m.09k4d3y>,31
<http://rdf.freebase.com/ns/m.04j1hny>,17
<http://rdf.freebase.com/ns/m.0b6qm3>,22
<http://rdf.freebase.com/ns/m.01c22t>,74
<http://rdf.freebase.com/ns/m.0564x>,25
<http://rdf.freebase.com/ns/m.01ydq5>,19
<http://rdf.freebase.com/ns/m.03hh00b>,17
<http://rdf.freebase.com/ns/m.05zs3tp>,17
<http://rdf.freebase.com/ns/m.05353r>,19
<http://rdf.freebase.com/ns/m.02r1_nk>,18
<http://rdf.freebase.com/ns/m.018gvp>,17
<http://rdf.freebase.com/ns/m.01ztp8>,16
<http://rdf.freebase.com/ns/m.03gxl4n>,19
<http://rdf.freebase.com/ns/m.0d53kr>,16
<http://rdf.freebase.com/ns/m.01jjb4>,24
<http://rdf.freebase.com/ns/m.04njrl>,20
<http://rdf.freebase.com/ns/m.0286_hv>,15
<http://rdf.freebase.com/ns/m.02jpth>,28
<http://rdf.freebase.com/ns/m.04_s2j>,19
<http://rdf.freebase.com/ns/m.05n0ms>,18
<http://rdf.freebase.com/ns/m.0711k3>,20
<http://rdf.freebase.com/ns/m.016017>,28
<http://rdf.freebase.com/ns/m.02rntpp>,15
<http://rdf.freebase.com/ns/m.01pv91>,40
<http://rdf.freebase.com/ns/m.02pjl5g>,21
<http://rdf.freebase.com/ns/m.09lvld>,40
<http://rdf.freebase.com/ns/m.0270kpk>,15
<http://rdf.freebase.com/ns/m.033mlr>,54
<http://rdf.freebase.com/ns/m.01q3w7>,20
<http://rdf.freebase.com/ns/m.0b36tw>,33
<http://rdf.freebase.com/ns/m.016ns0>,20
<http://rdf.freebase.com/ns/m.04jl7r6>,15
